dstport,protocol,tag
32201,icmp,tag_618
31948,icmp,tag_19
46278,tcp,tag_796
45403,icmp,tag_586
34919,icmp,tag_20
15154,tcp,tag_671
10219,icmp,tag_63
11823,udp,tag_341
9169,udp,tag_632
22430,udp,tag_506
8974,udp,tag_490
55076,icmp,tag_964
46313,icmp,tag_60
40263,tcp,tag_274
62059,udp,tag_266
48542,icmp,tag_641
60467,icmp,tag_283
45379,icmp,tag_221
21598,icmp,tag_884
64011,tcp,tag_780
19703,icmp,tag_326
19045,udp,tag_492
30561,udp,tag_802
63782,icmp,tag_911
44211,udp,tag_41
51095,udp,tag_974
31608,tcp,tag_817
31789,udp,tag_609
56787,tcp,tag_344
26439,tcp,tag_983
58909,udp,tag_392
41095,udp,tag_70
4543,tcp,tag_775
2981,tcp,tag_537
45784,tcp,tag_631
52027,tcp,tag_903
15450,udp,tag_63
58595,tcp,tag_282
26911,udp,tag_717
46044,icmp,tag_475
31337,icmp,tag_152
33576,icmp,tag_699
1087,icmp,tag_156
4562,tcp,tag_486
15405,tcp,tag_400
9219,icmp,tag_435
43015,tcp,tag_763
55588,udp,tag_964
18704,icmp,tag_202
60130,tcp,tag_162
65344,udp,tag_619
23936,udp,tag_351
9362,icmp,tag_969
45616,icmp,tag_803
50431,tcp,tag_380
19573,udp,tag_46
36383,tcp,tag_277
43756,tcp,tag_832
16397,udp,tag_50
64360,tcp,tag_887
22992,udp,tag_736
62833,udp,tag_774
59233,udp,tag_201
25669,tcp,tag_824
25323,udp,tag_823
60640,icmp,tag_143
32798,udp,tag_810
62467,tcp,tag_85
60899,tcp,tag_626
54931,icmp,tag_154
49992,icmp,tag_787
32195,udp,tag_222
47318,udp,tag_274
29458,icmp,tag_11
16797,udp,tag_763
37607,tcp,tag_953
36595,tcp,tag_201
11294,udp,tag_601
55061,tcp,tag_45
39448,udp,tag_439
39726,udp,tag_568
9832,udp,tag_580
32537,udp,tag_217
10183,udp,tag_100
7371,tcp,tag_649
7911,udp,tag_7
27648,icmp,tag_134
29685,tcp,tag_862
64275,udp,tag_433
56213,icmp,tag_570
187,icmp,tag_303
42231,icmp,tag_98
63599,tcp,tag_236
21394,udp,tag_82
57546,tcp,tag_316
23977,tcp,tag_68
31865,tcp,tag_879
40163,icmp,tag_230
27347,icmp,tag_229
19721,udp,tag_989
55175,icmp,tag_115
17387,udp,tag_990
59098,udp,tag_165
49485,udp,tag_119
56742,icmp,tag_323
53018,tcp,tag_981
59296,icmp,tag_213
9173,udp,tag_359
62227,icmp,tag_904
35479,udp,tag_433
58593,icmp,tag_933
18064,tcp,tag_347
35398,udp,tag_465
14081,tcp,tag_256
58641,tcp,tag_635
64625,tcp,tag_169
63192,tcp,tag_217
8806,udp,tag_314
50204,tcp,tag_237
23411,icmp,tag_173
19051,icmp,tag_778
5763,udp,tag_146
37582,tcp,tag_899
47430,tcp,tag_914
9172,udp,tag_965
11865,icmp,tag_732
33611,udp,tag_768
13481,icmp,tag_485
27534,tcp,tag_865
38330,icmp,tag_476
38144,tcp,tag_203
55493,udp,tag_576
27924,icmp,tag_783
47033,tcp,tag_419
16035,icmp,tag_899
33903,udp,tag_23
16453,tcp,tag_644
40646,tcp,tag_608
51030,udp,tag_157
11468,udp,tag_881
16049,udp,tag_568
64032,icmp,tag_268
3023,udp,tag_387
31531,udp,tag_567
32771,icmp,tag_921
26720,udp,tag_835
41538,icmp,tag_90
37449,icmp,tag_847
38947,tcp,tag_127
37649,icmp,tag_446
391,udp,tag_696
30172,udp,tag_96
5125,tcp,tag_785
40174,udp,tag_862
41012,udp,tag_914
44,tcp,tag_621
25566,icmp,tag_966
48749,icmp,tag_977
49035,udp,tag_737
16340,tcp,tag_440
35768,icmp,tag_534
9915,udp,tag_484
8063,icmp,tag_254
14817,udp,tag_745
23772,tcp,tag_926
11713,tcp,tag_585
28027,icmp,tag_726
2910,tcp,tag_30
30736,udp,tag_356
21005,icmp,tag_567
33887,tcp,tag_100
4013,icmp,tag_776
16961,udp,tag_546
53605,udp,tag_475
52516,icmp,tag_177
30447,icmp,tag_944
8828,tcp,tag_316
51115,tcp,tag_658
50766,udp,tag_599
32757,icmp,tag_256
17574,udp,tag_480
34704,udp,tag_4
41551,tcp,tag_266
13031,icmp,tag_174
1870,tcp,tag_320
22349,udp,tag_847
14462,icmp,tag_938
21743,tcp,tag_111
19189,icmp,tag_787
13487,tcp,tag_149
17067,icmp,tag_419
59191,tcp,tag_129
38151,tcp,tag_160
15670,icmp,tag_27
29947,icmp,tag_898
18507,tcp,tag_175
19383,icmp,tag_126
63082,icmp,tag_408
36556,icmp,tag_790
47310,udp,tag_507
45576,icmp,tag_486
40899,tcp,tag_162
13102,udp,tag_739
44412,tcp,tag_966
43247,icmp,tag_526
32241,icmp,tag_407
46716,tcp,tag_404
25631,udp,tag_249
33671,udp,tag_138
31373,icmp,tag_218
10079,tcp,tag_534
2451,tcp,tag_388
27968,tcp,tag_99
39113,icmp,tag_690
31371,icmp,tag_161
56901,tcp,tag_519
668,udp,tag_753
33468,tcp,tag_806
14696,udp,tag_633
44539,tcp,tag_692
44522,udp,tag_406
51628,tcp,tag_77
25891,tcp,tag_462
28210,udp,tag_510
45944,udp,tag_638
65038,tcp,tag_644
17912,icmp,tag_12
54678,udp,tag_726
28546,tcp,tag_480
35069,tcp,tag_731
58171,icmp,tag_624
2209,udp,tag_49
43041,udp,tag_782
45142,icmp,tag_460
24954,udp,tag_212
37549,icmp,tag_147
59097,icmp,tag_619
29350,udp,tag_32
21106,udp,tag_120
48040,udp,tag_491
39232,udp,tag_54
54149,tcp,tag_142
64766,udp,tag_692
48403,icmp,tag_981
61112,tcp,tag_217
12468,icmp,tag_387
50863,udp,tag_939
40545,icmp,tag_255
664,udp,tag_101
23760,icmp,tag_389
29580,udp,tag_528
31202,tcp,tag_553
62480,udp,tag_658
51776,udp,tag_988
37897,tcp,tag_310
25677,tcp,tag_688
1746,tcp,tag_926
34963,icmp,tag_805
917,tcp,tag_516
41896,icmp,tag_535
54153,tcp,tag_782
4336,udp,tag_779
12833,udp,tag_237
36283,udp,tag_978
10885,udp,tag_328
59049,tcp,tag_594
21509,tcp,tag_929
61384,udp,tag_321
1702,tcp,tag_658
33522,udp,tag_88
48023,tcp,tag_98
31992,tcp,tag_448
28645,udp,tag_926
12974,udp,tag_335
13465,tcp,tag_730
57406,udp,tag_103
8824,icmp,tag_93
21829,icmp,tag_144
2130,tcp,tag_122
31035,icmp,tag_700
2278,udp,tag_54
49455,tcp,tag_731
19165,udp,tag_783
25820,icmp,tag_487
21864,udp,tag_518
35361,icmp,tag_168
62044,udp,tag_794
3133,udp,tag_6
62746,icmp,tag_197
32165,tcp,tag_15
57621,icmp,tag_591
30264,icmp,tag_875
64121,tcp,tag_516
29387,icmp,tag_207
18727,tcp,tag_485
53320,tcp,tag_544
13550,tcp,tag_427
46772,udp,tag_957
29582,icmp,tag_442
37670,icmp,tag_666
59627,icmp,tag_583
35328,icmp,tag_872
16965,udp,tag_198
16678,tcp,tag_267
32751,tcp,tag_705
12041,tcp,tag_353
46336,udp,tag_909
40029,udp,tag_914
64929,udp,tag_834
46807,udp,tag_473
37464,udp,tag_92
17865,udp,tag_22
45877,udp,tag_327
20599,icmp,tag_301
27710,tcp,tag_975
26667,tcp,tag_568
30824,icmp,tag_448
30034,icmp,tag_510
48235,tcp,tag_441
34931,tcp,tag_343
53627,tcp,tag_474
11988,udp,tag_995
6006,tcp,tag_732
1924,icmp,tag_555
14054,tcp,tag_533
61308,tcp,tag_727
5757,tcp,tag_293
55276,udp,tag_169
63548,icmp,tag_329
24446,icmp,tag_792
6503,tcp,tag_667
63093,icmp,tag_882
30152,udp,tag_675
13446,udp,tag_121
31733,udp,tag_493
43217,tcp,tag_538
47710,icmp,tag_925
1512,udp,tag_491
36027,icmp,tag_274
47193,tcp,tag_701
10876,tcp,tag_390
21460,tcp,tag_631
61679,udp,tag_573
17264,tcp,tag_300
54474,icmp,tag_58
27131,udp,tag_189
16538,tcp,tag_455
12711,icmp,tag_401
58309,icmp,tag_709
60765,udp,tag_103
64243,tcp,tag_8
17891,icmp,tag_385
36256,icmp,tag_65
42497,udp,tag_717
42134,udp,tag_38
4934,udp,tag_111
13894,udp,tag_122
7953,tcp,tag_599
9241,udp,tag_311
35862,udp,tag_882
43289,udp,tag_398
46824,tcp,tag_277
12661,udp,tag_83
42652,icmp,tag_635
25515,udp,tag_3
14420,icmp,tag_571
28993,udp,tag_543
23690,udp,tag_113
58242,icmp,tag_392
8936,icmp,tag_365
31113,udp,tag_539
24698,udp,tag_182
64602,icmp,tag_906
12729,tcp,tag_816
40780,udp,tag_287
39143,icmp,tag_816
11478,icmp,tag_64
50595,icmp,tag_524
30494,udp,tag_747
64919,tcp,tag_862
41433,icmp,tag_490
38335,tcp,tag_317
13108,icmp,tag_400
35300,tcp,tag_506
55781,icmp,tag_628
34000,icmp,tag_420
28725,tcp,tag_457
41158,tcp,tag_840
7587,udp,tag_662
63145,tcp,tag_839
52402,icmp,tag_438
30168,udp,tag_177
41181,udp,tag_142
50840,udp,tag_752
31689,tcp,tag_65
55595,icmp,tag_330
10573,udp,tag_478
64502,icmp,tag_647
16455,udp,tag_122
11779,udp,tag_428
26770,icmp,tag_834
6978,tcp,tag_749
6669,udp,tag_193
17735,icmp,tag_878
37379,icmp,tag_902
33114,tcp,tag_219
12835,udp,tag_677
466,udp,tag_870
64231,udp,tag_668
32837,tcp,tag_304
29598,tcp,tag_973
29272,udp,tag_240
38619,udp,tag_894
45635,tcp,tag_277
43327,tcp,tag_654
11831,udp,tag_186
36013,udp,tag_294
44342,icmp,tag_524
50199,icmp,tag_743
2340,udp,tag_555
17501,udp,tag_666
22669,icmp,tag_60
12725,tcp,tag_999
65505,udp,tag_726
7759,udp,tag_624
55691,icmp,tag_129
6711,udp,tag_235
41961,udp,tag_406
61939,icmp,tag_585
22732,udp,tag_806
39636,icmp,tag_402
56356,tcp,tag_566
65118,icmp,tag_168
35762,tcp,tag_337
53271,icmp,tag_86
49455,tcp,tag_554
20842,icmp,tag_342
14382,tcp,tag_12
16735,tcp,tag_791
1886,tcp,tag_50
20237,udp,tag_700
59749,icmp,tag_415
10677,udp,tag_127
65207,tcp,tag_482
55069,icmp,tag_927
39330,tcp,tag_965
40738,tcp,tag_246
61444,udp,tag_868
9785,udp,tag_674
53487,tcp,tag_239
61973,tcp,tag_229
2645,icmp,tag_775
13886,tcp,tag_508
2029,udp,tag_521
40770,tcp,tag_934
25035,icmp,tag_700
34983,udp,tag_237
45840,icmp,tag_658
41605,udp,tag_984
19985,udp,tag_235
61975,tcp,tag_530
28689,icmp,tag_954
57653,udp,tag_121
16347,udp,tag_153
11414,icmp,tag_358
48360,icmp,tag_787
12466,icmp,tag_30
29530,tcp,tag_865
38063,icmp,tag_433
9143,tcp,tag_152
53896,icmp,tag_258
43327,icmp,tag_615
53822,udp,tag_423
13993,tcp,tag_272
14764,udp,tag_598
14370,tcp,tag_403
26677,icmp,tag_516
9132,tcp,tag_643
1252,tcp,tag_501
9288,tcp,tag_121
38466,icmp,tag_390
17849,udp,tag_451
21597,icmp,tag_145
63872,icmp,tag_110
62976,tcp,tag_299
24755,tcp,tag_582
17995,tcp,tag_915
23042,udp,tag_418
17872,tcp,tag_889
33856,tcp,tag_825
17919,icmp,tag_497
52125,icmp,tag_396
19719,udp,tag_860
18843,udp,tag_848
56618,tcp,tag_541
8173,icmp,tag_730
29658,icmp,tag_286
14861,tcp,tag_945
7861,tcp,tag_829
13491,tcp,tag_296
12474,icmp,tag_765
27635,udp,tag_166
43301,icmp,tag_360
57493,icmp,tag_419
23688,tcp,tag_602
36116,icmp,tag_60
37732,tcp,tag_268
59473,udp,tag_501
10352,udp,tag_994
42229,udp,tag_228
65293,udp,tag_911
50778,tcp,tag_820
27170,tcp,tag_231
39373,udp,tag_355
53983,udp,tag_880
31715,udp,tag_996
25342,tcp,tag_168
63106,udp,tag_358
25878,tcp,tag_75
6886,udp,tag_169
57965,tcp,tag_527
53528,icmp,tag_255
30301,icmp,tag_827
27515,icmp,tag_147
31325,udp,tag_791
23130,udp,tag_895
28177,icmp,tag_558
18819,icmp,tag_914
44210,tcp,tag_613
10537,icmp,tag_609
54950,icmp,tag_696
15223,tcp,tag_195
64643,tcp,tag_656
61885,icmp,tag_546
55170,udp,tag_786
25580,tcp,tag_757
64879,tcp,tag_115
49907,tcp,tag_113
8508,icmp,tag_570
15657,tcp,tag_266
50451,icmp,tag_401
13040,tcp,tag_368
11317,udp,tag_977
2791,udp,tag_240
9679,udp,tag_567
14227,tcp,tag_267
23158,tcp,tag_595
57986,udp,tag_160
61570,tcp,tag_438
60767,udp,tag_120
24022,udp,tag_427
30333,udp,tag_726
52734,icmp,tag_754
36954,icmp,tag_544
16566,tcp,tag_318
26975,tcp,tag_564
27189,udp,tag_807
18639,icmp,tag_290
64392,icmp,tag_84
54190,icmp,tag_74
8079,udp,tag_20
41715,udp,tag_403
25286,udp,tag_802
46718,icmp,tag_136
33348,tcp,tag_317
34174,icmp,tag_468
30,icmp,tag_238
309,tcp,tag_30
62749,udp,tag_93
35470,tcp,tag_441
53026,udp,tag_378
15996,tcp,tag_2
36120,tcp,tag_862
43405,tcp,tag_602
53461,icmp,tag_817
65257,udp,tag_741
21764,udp,tag_66
39122,udp,tag_332
33439,icmp,tag_994
39918,icmp,tag_790
16885,tcp,tag_563
38275,tcp,tag_443
52044,udp,tag_568
24636,tcp,tag_718
4625,tcp,tag_987
47212,udp,tag_500
16348,tcp,tag_116
36082,icmp,tag_254
7316,tcp,tag_831
6417,icmp,tag_924
65100,icmp,tag_176
40262,udp,tag_531
32435,icmp,tag_689
23717,udp,tag_166
1839,tcp,tag_890
27451,udp,tag_454
30003,tcp,tag_677
23028,udp,tag_400
63662,tcp,tag_637
9426,tcp,tag_565
45884,tcp,tag_734
56483,tcp,tag_43
63444,udp,tag_54
42401,icmp,tag_794
24470,icmp,tag_633
48844,icmp,tag_502
42612,udp,tag_436
39850,udp,tag_462
37472,tcp,tag_438
12933,udp,tag_549
28117,udp,tag_916
59819,icmp,tag_858
24709,tcp,tag_682
32853,tcp,tag_570
26585,icmp,tag_499
65140,tcp,tag_103
32815,icmp,tag_601
32416,icmp,tag_253
31800,icmp,tag_5
35673,icmp,tag_61
21255,tcp,tag_285
37397,udp,tag_374
28727,udp,tag_485
11288,tcp,tag_190
19243,icmp,tag_822
23862,icmp,tag_167
41650,udp,tag_832
679,icmp,tag_297
4275,udp,tag_670
26352,icmp,tag_27
58614,udp,tag_400
46620,icmp,tag_810
16265,udp,tag_387
4266,icmp,tag_280
53794,tcp,tag_775
42570,udp,tag_326
2581,udp,tag_433
62491,udp,tag_534
55491,tcp,tag_475
60997,tcp,tag_182
21646,tcp,tag_220
42855,icmp,tag_302
62699,udp,tag_869
13797,icmp,tag_171
37400,udp,tag_546
32841,tcp,tag_950
29609,tcp,tag_703
47852,udp,tag_170
51304,icmp,tag_615
47064,udp,tag_242
19615,icmp,tag_109
30346,udp,tag_755
53986,udp,tag_500
39886,udp,tag_750
4026,udp,tag_881
32078,tcp,tag_569
63772,icmp,tag_178
21170,tcp,tag_475
38322,tcp,tag_550
41345,tcp,tag_107
55293,icmp,tag_617
54029,udp,tag_286
35404,udp,tag_433
1998,udp,tag_999
59498,udp,tag_491
23647,udp,tag_488
56593,udp,tag_442
54572,tcp,tag_121
16412,icmp,tag_588
29620,icmp,tag_272
47103,tcp,tag_533
13298,icmp,tag_410
62899,tcp,tag_216
55677,icmp,tag_252
3264,tcp,tag_504
804,tcp,tag_349
45316,udp,tag_974
37212,tcp,tag_713
35580,tcp,tag_652
5547,udp,tag_648
25381,tcp,tag_821
6946,icmp,tag_275
27262,tcp,tag_832
62551,icmp,tag_350
47408,udp,tag_451
62265,tcp,tag_114
11515,udp,tag_298
54614,udp,tag_717
48852,udp,tag_743
38492,icmp,tag_6
49544,udp,tag_857
423,icmp,tag_458
12348,udp,tag_259
52387,icmp,tag_804
11277,udp,tag_845
43079,udp,tag_933
60324,icmp,tag_397
56889,tcp,tag_589
63710,udp,tag_867
24965,udp,tag_860
17143,udp,tag_755
52646,tcp,tag_615
48623,tcp,tag_53
20572,tcp,tag_58
3450,icmp,tag_489
494,icmp,tag_441
24712,tcp,tag_969
5143,tcp,tag_106
5766,udp,tag_254
57515,icmp,tag_92
4948,udp,tag_348
35496,udp,tag_104
58288,tcp,tag_808
35454,udp,tag_853
56140,tcp,tag_871
14192,udp,tag_371
17967,icmp,tag_733
37664,udp,tag_836
61400,tcp,tag_213
19313,icmp,tag_524
25373,tcp,tag_160
58364,icmp,tag_569
41026,udp,tag_99
16026,tcp,tag_860
9610,udp,tag_46
55295,icmp,tag_929
46322,tcp,tag_706
773,tcp,tag_159
40675,icmp,tag_819
33882,udp,tag_496
48700,tcp,tag_44
12166,udp,tag_224
11041,udp,tag_942
42455,tcp,tag_30
10897,tcp,tag_266
15906,udp,tag_264
6183,icmp,tag_382
48884,udp,tag_432
10148,udp,tag_400
38265,udp,tag_344
39329,icmp,tag_976
26462,tcp,tag_719
36138,icmp,tag_504
12481,udp,tag_459
40102,udp,tag_137
52077,tcp,tag_810
21885,icmp,tag_234
38895,udp,tag_899
26615,tcp,tag_800
40855,icmp,tag_28
56970,udp,tag_151
51696,tcp,tag_198
54844,tcp,tag_769
14180,icmp,tag_796
52886,icmp,tag_605
37830,udp,tag_752
40410,tcp,tag_615
40379,udp,tag_447
49585,udp,tag_26
26415,tcp,tag_874
30476,tcp,tag_234
38449,udp,tag_127
26730,icmp,tag_643
53307,icmp,tag_868
59832,udp,tag_90
2328,tcp,tag_354
45625,tcp,tag_11
14231,tcp,tag_271
53083,icmp,tag_496
30421,tcp,tag_680
43498,udp,tag_25
57634,udp,tag_78
53734,icmp,tag_152
7024,icmp,tag_924
22578,tcp,tag_365
35656,icmp,tag_984
54299,tcp,tag_441
17880,icmp,tag_63
27580,icmp,tag_238
19954,icmp,tag_735
15916,tcp,tag_531
4081,icmp,tag_871
26907,icmp,tag_187
37813,icmp,tag_333
52544,icmp,tag_173
43206,udp,tag_526
16017,tcp,tag_424
37130,tcp,tag_567
15960,udp,tag_129
63508,udp,tag_488
38228,icmp,tag_775
36228,tcp,tag_894
29993,tcp,tag_602
45730,icmp,tag_473
57859,udp,tag_28
24017,udp,tag_363
12589,udp,tag_364
17493,icmp,tag_968
55843,icmp,tag_385
7894,icmp,tag_745
29425,udp,tag_610
22318,icmp,tag_18
56114,tcp,tag_771
25171,udp,tag_121
9591,udp,tag_237
5832,udp,tag_256
43871,icmp,tag_998
44677,udp,tag_466
21163,tcp,tag_500
53751,udp,tag_318
11468,udp,tag_927
61808,udp,tag_99
15010,icmp,tag_522
2140,udp,tag_474
40304,tcp,tag_262
21722,icmp,tag_423
656,udp,tag_594
60424,udp,tag_951
23133,tcp,tag_430
13592,icmp,tag_518
7037,tcp,tag_860
36501,udp,tag_173
12317,udp,tag_34
46490,udp,tag_934
57540,icmp,tag_976
14412,udp,tag_810
9606,icmp,tag_869
57837,icmp,tag_17
59061,tcp,tag_823
18885,udp,tag_881
44387,udp,tag_89
35777,tcp,tag_405
27100,tcp,tag_360
33128,udp,tag_187
28866,tcp,tag_578
27084,icmp,tag_421
11559,icmp,tag_115
59779,udp,tag_909
64457,udp,tag_916
43137,icmp,tag_693
23217,tcp,tag_844
50352,udp,tag_70
59713,tcp,tag_717
57504,tcp,tag_316
10902,tcp,tag_923
11242,icmp,tag_800
4724,icmp,tag_649
56253,udp,tag_597
28847,udp,tag_709
4220,udp,tag_80
31469,tcp,tag_283
29605,tcp,tag_172
54824,tcp,tag_452
46934,udp,tag_33
63463,tcp,tag_51
15854,icmp,tag_920
59266,icmp,tag_969
15649,udp,tag_397
56027,tcp,tag_88
41033,udp,tag_849
27272,icmp,tag_681
47636,icmp,tag_519
26551,tcp,tag_119
23097,tcp,tag_225
23228,icmp,tag_302
42613,tcp,tag_931
48581,icmp,tag_837
15909,tcp,tag_33
4872,icmp,tag_281
8862,icmp,tag_301
16719,icmp,tag_286
690,tcp,tag_697
25802,icmp,tag_254
14094,udp,tag_16
43481,udp,tag_126
1074,udp,tag_73
5258,udp,tag_891
41427,tcp,tag_142
59401,udp,tag_428
16644,udp,tag_693
36272,tcp,tag_54
65091,icmp,tag_581
36709,icmp,tag_229
24648,icmp,tag_779
48585,udp,tag_75
5562,tcp,tag_752
35446,tcp,tag_566
3183,udp,tag_274
34187,icmp,tag_96
46891,tcp,tag_519
36003,udp,tag_365
45757,tcp,tag_831
7610,udp,tag_285
46182,icmp,tag_851
23042,tcp,tag_861
27414,tcp,tag_69
33090,icmp,tag_948
61342,icmp,tag_540
40589,icmp,tag_768
59713,tcp,tag_117
40842,udp,tag_931
35152,tcp,tag_514
60490,udp,tag_466
56842,icmp,tag_540
13027,tcp,tag_282
41414,tcp,tag_857
55581,icmp,tag_960
10476,udp,tag_67
31166,icmp,tag_167
43273,icmp,tag_432
7565,udp,tag_262
17844,udp,tag_349
12588,udp,tag_319
35784,udp,tag_850
30733,tcp,tag_454
48266,icmp,tag_695
42358,udp,tag_99
8801,icmp,tag_80
47886,tcp,tag_502
45019,icmp,tag_1
19024,tcp,tag_157
5137,icmp,tag_34
14588,icmp,tag_500
41942,udp,tag_514
8124,icmp,tag_464
33198,tcp,tag_226
9040,icmp,tag_113
33475,icmp,tag_81
36330,udp,tag_737
34020,icmp,tag_504
56896,icmp,tag_745
59118,icmp,tag_718
24693,tcp,tag_785
47269,tcp,tag_56
811,icmp,tag_922
31300,tcp,tag_251
40195,tcp,tag_633
57151,udp,tag_762
31867,udp,tag_648
27409,icmp,tag_909
54121,icmp,tag_558
51080,icmp,tag_431
24909,udp,tag_231
693,tcp,tag_156
55436,icmp,tag_287
9703,icmp,tag_28
49043,tcp,tag_31
51101,udp,tag_490
5653,tcp,tag_167
55163,udp,tag_207
55789,tcp,tag_384
64592,icmp,tag_381
37013,udp,tag_355
34744,udp,tag_356
34865,tcp,tag_657
50170,tcp,tag_931
47262,udp,tag_927
50315,icmp,tag_553
37365,udp,tag_686
62000,tcp,tag_718
54178,icmp,tag_692
18984,udp,tag_380
39780,tcp,tag_122
4461,tcp,tag_59
12570,udp,tag_292
48050,icmp,tag_124
15905,tcp,tag_634
62982,tcp,tag_947
12907,udp,tag_46
49765,udp,tag_383
5391,udp,tag_441
42988,icmp,tag_845
42092,icmp,tag_812
6605,icmp,tag_533
20288,udp,tag_913
43933,udp,tag_37
39491,udp,tag_75
35693,tcp,tag_754
54057,icmp,tag_440
13731,udp,tag_360
49003,icmp,tag_177
40788,tcp,tag_432
47682,tcp,tag_687
16818,udp,tag_734
17927,tcp,tag_645
33032,tcp,tag_111
17408,udp,tag_342
10542,udp,tag_442
24130,tcp,tag_940
25740,udp,tag_896
19739,udp,tag_697
59992,udp,tag_793
19189,tcp,tag_167
4177,udp,tag_587
35501,icmp,tag_571
12869,tcp,tag_216
55479,icmp,tag_719
28518,udp,tag_540
65319,icmp,tag_828
41319,icmp,tag_705
12929,icmp,tag_619
64839,udp,tag_492
63670,tcp,tag_866
17878,icmp,tag_889
28742,icmp,tag_765
38991,icmp,tag_646
45922,icmp,tag_569
38585,icmp,tag_418
46656,icmp,tag_952
45378,icmp,tag_512
32022,icmp,tag_273
23640,icmp,tag_472
57260,udp,tag_159
14096,icmp,tag_958
5663,icmp,tag_218
43091,tcp,tag_794
12116,udp,tag_777
48284,udp,tag_986
5921,icmp,tag_493
14485,icmp,tag_595
13214,tcp,tag_532
6813,tcp,tag_573
49939,icmp,tag_814
48178,udp,tag_452
61217,udp,tag_635
37090,tcp,tag_592
15079,tcp,tag_58
32719,tcp,tag_53
11119,icmp,tag_779
42935,tcp,tag_922
8388,icmp,tag_548
24873,tcp,tag_777
7417,icmp,tag_991
69,tcp,tag_792
6682,tcp,tag_666
31633,tcp,tag_510
65197,icmp,tag_494
26109,tcp,tag_726
55222,udp,tag_816
54887,icmp,tag_962
5817,udp,tag_572
44082,icmp,tag_144
23180,icmp,tag_445
35889,icmp,tag_713
6330,tcp,tag_855
34315,icmp,tag_305
53798,tcp,tag_618
40383,icmp,tag_586
50908,tcp,tag_116
13044,udp,tag_249
25610,udp,tag_208
36642,tcp,tag_193
30508,tcp,tag_510
12206,udp,tag_775
36771,icmp,tag_485
8600,tcp,tag_594
51845,tcp,tag_426
38832,icmp,tag_589
7844,icmp,tag_384
19121,udp,tag_198
48859,udp,tag_777
52313,udp,tag_196
50893,udp,tag_350
31483,udp,tag_637
20377,udp,tag_821
63438,tcp,tag_432
35371,udp,tag_907
31832,udp,tag_286
47715,tcp,tag_189
31440,icmp,tag_223
19075,udp,tag_390
44737,icmp,tag_158
24665,icmp,tag_802
27667,icmp,tag_858
63334,icmp,tag_378
60125,udp,tag_815
37552,icmp,tag_390
20235,icmp,tag_449
13330,udp,tag_612
10916,icmp,tag_495
8063,udp,tag_491
29568,icmp,tag_608
46139,icmp,tag_980
41806,udp,tag_718
39459,icmp,tag_235
46728,tcp,tag_733
63081,udp,tag_352
29743,tcp,tag_111
25008,udp,tag_596
35108,icmp,tag_696
54511,tcp,tag_737
26978,udp,tag_618
43424,udp,tag_56
4601,udp,tag_869
44702,icmp,tag_40
57490,tcp,tag_441
47207,udp,tag_223
32682,tcp,tag_673
60338,tcp,tag_283
5345,tcp,tag_446
1998,icmp,tag_894
65338,udp,tag_914
51955,tcp,tag_801
33994,udp,tag_767
8159,icmp,tag_346
28011,tcp,tag_526
14300,icmp,tag_4
29533,icmp,tag_89
13563,icmp,tag_979
43068,icmp,tag_382
47394,udp,tag_382
52886,tcp,tag_296
42948,udp,tag_851
41130,tcp,tag_348
53902,udp,tag_287
44699,udp,tag_866
5059,tcp,tag_144
48118,icmp,tag_559
40274,udp,tag_549
2572,icmp,tag_128
30076,icmp,tag_78
54804,icmp,tag_32
20136,udp,tag_114
6963,tcp,tag_281
47414,tcp,tag_36
15089,udp,tag_739
59757,icmp,tag_726
42759,udp,tag_540
4972,udp,tag_265
49617,tcp,tag_326
22593,udp,tag_752
53524,udp,tag_237
16297,icmp,tag_789
3577,udp,tag_169
33301,udp,tag_816
62988,tcp,tag_692
15759,udp,tag_340
46782,icmp,tag_927
7293,udp,tag_941
55271,udp,tag_966
5913,icmp,tag_209
28557,udp,tag_730
13961,udp,tag_704
6326,icmp,tag_547
9931,udp,tag_148
43645,tcp,tag_379
54328,udp,tag_395
51962,icmp,tag_874
8249,icmp,tag_611
30275,icmp,tag_663
31605,icmp,tag_628
20207,icmp,tag_307
30939,icmp,tag_622
43515,tcp,tag_70
17802,udp,tag_203
6493,udp,tag_272
17212,udp,tag_857
37595,tcp,tag_193
44678,tcp,tag_186
40260,udp,tag_23
52579,icmp,tag_697
61862,udp,tag_308
1580,tcp,tag_868
